quarter,quarter_label,quarter_end_date,geography_type,geography_code,geography_name,state,remoteness,population_count,participant_count,funded_plan_count,participants_per_1000,funded_plans_per_1000,participant_growth_rate,funded_plan_growth_rate,mean_plan_funding,median_plan_funding,committed_supports,payment_amount,payments_per_funded_plan,payments_per_participant,payments_per_1000_population,funding_conversion_rate,unspent_committed_funding,unspent_funding_per_funded_plan,mean_plan_utilisation,benchmark_national_funded_plans_per_1000,benchmark_national_mean_plan_utilisation,benchmark_national_mean_plan_funding,benchmark_national_payments_per_funded_plan,benchmark_remoteness_funded_plans_per_1000,benchmark_remoteness_mean_plan_utilisation,benchmark_remoteness_mean_plan_funding,benchmark_remoteness_payments_per_funded_plan,funded_plans_per_1000_gap_from_national,mean_plan_utilisation_gap_from_national,mean_plan_funding_gap_from_national,payments_per_funded_plan_gap_from_national,funded_plans_per_1000_gap_from_remoteness,mean_plan_utilisation_gap_from_remoteness,mean_plan_funding_gap_from_remoteness,payments_per_funded_plan_gap_from_remoteness,active_provider_count,registered_provider_count,funded_plans_per_active_provider,participants_per_active_provider,active_providers_per_1000_funded_plans,provider_growth_rate,payment_growth_rate,plan_value_growth_rate,supply_response_gap,funding_conversion_gap,funded_plan_volume_score,funded_plan_density_score,payment_intensity_score,unspent_funding_score,utilisation_gap_score,funded_plan_coverage_gap_score,mean_plan_funding_gap_score,payment_intensity_gap_score,provider_load_score,growth_pressure_score,funding_conversion_gap_score,underfunded_advocacy_score,utilisation_barrier_score,underserviced_provider_score,business_opportunity_score,advocacy_opportunity_score,combined_opportunity_score,opportunity_rank,opportunity_segment,opportunity_reading_note,market_density_indicator_note,population_reference_year,population_method,reliability_flag
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Toowoomba,Toowoomba,QLD,Very Remote Australia,294745.0,8822.0,8822.0,29.930957268147043,29.930957268147043,0.014022988505747236,0.014022988505747236,93000.0,37700.0,820446000.0,596189000.0,67579.80049875312,67579.80049875312,2022728.1209180816,0.726664521491969,224257000.0,25420.199501246883,0.76,25.27144981343164,0.7784608418203379,82439.3926044259,61164.480098449734,27.315980747937253,0.7307607285309241,91044.45191984238,62759.91157672161,-4.659507454715406,0.01846084182033792,-10560.607395574101,-6415.3204003033825,-2.6149765202097903,-0.02923927146907588,-1955.5480801576196,-4819.888922031503,,,,,,,0.045195640321243236,0.03333333333333344,,0.27333547850803097,0.6125,0.6329113924050633,0.8625,0.6625,0.2125,0.25625,0.25625,0.225,,0.50625,0.5,0.24583333333333332,0.4583333333333333,0.359375,0.5910416666666667,0.35451388888888885,0.47277777777777774,49.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Toowoomba,Toowoomba,QLD,Very Remote Australia,294745.0,9064.0,9064.0,30.752005971263294,30.75200597126329,0.027431421446383997,0.027431421446383997,93000.0,37400.0,842952000.0,608273000.0,67108.67166813769,67108.67166813769,2063726.2718621183,0.721598620087502,234679000.0,25891.32833186231,0.74,26.153554026565185,0.7601002932313932,82459.7494204458,60716.14056683959,28.08981758060144,0.7175297333925275,91778.55924480688,62539.22003878777,-4.598451944698109,0.02010029323139321,-10540.250579554195,-6392.5311012980965,-2.662188390661853,-0.022470266607472523,-1221.4407551931217,-4569.451629349918,,,,,,,0.020268740282024744,0.0,,0.278401379912498,0.6125,0.620253164556962,0.8375,0.6875,0.21875,0.25625,0.25,0.225,,0.50625,0.5125,0.24375,0.47291666666666665,0.3625,0.5945833333333334,0.3597222222222222,0.47715277777777776,46.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Toowoomba,Toowoomba,QLD,Very Remote Australia,294745.0,9313.0,9313.0,31.596804017031673,31.596804017031676,0.02747131509267442,0.02747131509267442,93000.0,36900.0,866109000.0,622991000.0,66894.77075056372,66894.77075056372,2113660.961169825,0.7192986102211154,243118000.0,26105.229249436274,0.72,26.957763247112997,0.7465297732931997,82492.94748629373,60067.7940397898,28.799988448237272,0.6997169488821533,91472.6178809909,62312.67804644591,-4.63904076991868,0.02652977329319967,-10507.052513706265,-6826.976710773924,-2.7968155687944005,-0.020283051117846757,-1527.3821190090966,-4582.092704117815,,,,,,,0.02419637235254557,0.0,,0.2807013897788846,0.6125,0.620253164556962,0.825,0.6375,0.19375,0.25625,0.24375,0.21875,,0.50625,0.425,0.23958333333333334,0.41874999999999996,0.35,0.56875,0.3361111111111111,0.45243055555555556,57.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Toowoomba,Toowoomba,QLD,Very Remote Australia,294745.0,,9414.0,,31.93947310386944,,0.010845055299044448,95000.0,,894330000.0,638354000.0,67809.0078606331,,2165783.982764763,0.7137790301119273,255976000.0,27190.9921393669,0.73,27.40732028960876,0.7506086859240299,84432.45028614352,60802.47507148593,29.255495455759704,0.6998867027124044,93888.60969645302,63068.60655553811,-4.53215281426068,0.020608685924029826,-10567.549713856482,-7006.532789147161,-2.683977648109739,-0.03011329728759563,-1111.3903035469848,-4740.401305094987,,,,,,,0.02466006732039472,0.021505376344086002,,0.28622096988807266,0.6125,0.6075949367088608,0.825,0.6375,0.2125,0.25625,0.25625,0.225,,0.50625,0.35,0.24583333333333332,0.39999999999999997,0.359375,0.5668749999999999,0.3350694444444444,0.45097222222222216,56.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Toowoomba,Toowoomba,QLD,Very Remote Australia,294745.0,,9437.0,,32.01750665829785,,0.002443169747184948,96000.0,,905952000.0,660292000.0,69968.42216806188,,2240214.4226365164,0.7288377309173113,245660000.0,26031.577831938117,0.74,27.77839830958376,0.7514285432706143,85151.38506175322,62192.49868267691,29.615831690817068,0.7017884845529896,94950.29032401046,64775.29808075883,-4.23910834871409,0.011428543270614284,-10848.614938246785,-7775.92348538497,-2.40167496748078,-0.038211515447010395,-1049.7096759895358,-5193.124087303047,,,,,,,0.03436651137143332,0.010526315789473717,,0.2711622690826887,0.6,0.5949367088607594,0.85,0.625,0.1875,0.26875,0.25,0.21875,,0.50625,0.325,0.24583333333333335,0.37916666666666665,0.346875,0.5602083333333333,0.32395833333333335,0.44208333333333333,58.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Toowoomba,Toowoomba,QLD,Very Remote Australia,294745.0,,9515.0,,32.28214219070722,,0.008265338560983437,95000.0,,903925000.0,674493000.0,70887.33578560168,,2288395.053351202,0.746182481953702,229432000.0,24112.66421439832,0.72,28.253214646769933,0.7386029448813405,85151.81887829916,62709.42778038322,29.935474216268688,0.6915735929312197,94840.2069766932,65463.76811594203,-4.028927543937286,0.01860294488134045,-9848.181121700836,-8177.908005218458,-2.346667974438532,-0.02842640706878029,-159.79302330680366,-5423.567669659649,,,,,,,0.021507151381509937,-0.01041666666666663,,0.25381751804629804,0.6,0.5822784810126582,0.85,0.4875,0.2,0.26875,0.24375,0.21875,,0.50625,0.2375,0.24375,0.30833333333333335,0.353125,0.5197916666666667,0.30173611111111115,0.41076388888888893,61.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Townsville,Townsville,QLD,Very Remote Australia,280540.0,8045.0,8046.0,28.676837527625295,28.68040208169958,,,84000.0,29600.0,675864000.0,491616000.0,61100.6711409396,61108.266003729026,1752391.8157838455,0.7273889421540428,184248000.0,22899.328859060402,0.75,24.12050932082575,0.774810548394224,79559.82881407744,60116.50993792392,26.179182279595977,0.7299395777967206,87236.47395075967,60770.62127062127,-4.559892760873829,0.024810548394223985,-4440.171185922562,-984.161203015683,-2.501219802103602,-0.020060422203279412,3236.473950759668,-330.049870318333,462.0,1728.0,17.415584415584416,17.413419913419915,57.41983594332588,,,,,0.2726110578459572,0.575,0.6582278481012658,0.6625,0.6375,0.1875,0.24375,0.6375,0.225,0.75,0.50625,0.55,0.36874999999999997,0.4583333333333333,0.48125,0.5629166666666666,0.4361111111111111,0.49951388888888887,40.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Townsville,Townsville,QLD,Very Remote Australia,280540.0,8221.0,8223.0,29.30419904469951,29.31132815284808,0.021876942200124372,0.021998508575689746,86000.0,30500.0,707178000.0,507830000.0,61757.26620454822,61772.29047561124,1810187.4955443074,0.7181077465645141,199348000.0,24242.733795451782,0.74,24.68676284471637,0.7773084731227313,81027.36890354347,60498.99233345409,26.741674362372237,0.7287384335959551,89029.82107355865,61786.02459318165,-4.624565308131714,0.03730847312273127,-4972.631096456535,-1258.273871094134,-2.569653790475847,-0.011261566404044885,3029.821073558647,28.758388633432332,,,,,,,0.03298102584130702,0.023809523809523725,,0.28189225343548585,0.5641025641025641,0.6363636363636364,0.6666666666666666,0.65,0.20625,0.26875,0.6875,0.4625,,0.50625,0.5875,0.4729166666666667,0.48125,0.35624999999999996,0.5436538461538462,0.4368055555555556,0.49022970085470086,44.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Townsville,Townsville,QLD,Very Remote Australia,280540.0,8413.0,8415.0,29.988593426962286,29.995722535110858,0.02335482301423175,0.023349142648668275,87000.0,31000.0,732105000.0,522019000.0,62034.34343434344,62049.09069297516,1860764.9533043415,0.7130384302798096,210086000.0,24965.656565656565,0.74,25.27144981343164,0.7784608418203379,82439.3926044259,61164.480098449734,27.315980747937253,0.7307607285309241,91044.45191984238,62759.91157672161,-4.72427272167922,0.03846084182033792,-4560.607395574101,-869.8633358937077,-2.6797417871736045,-0.009239271469075874,4044.4519198423804,725.5681423781716,,,,,,,0.027940452513636416,0.011627906976744207,,0.2869615697201904,0.575,0.6455696202531646,0.6625,0.6375,0.2125,0.25625,0.6875,0.4625,,0.50625,0.5875,0.46875,0.4791666666666667,0.359375,0.5427083333333333,0.4357638888888889,0.4892361111111111,40.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Townsville,Townsville,QLD,Very Remote Australia,280540.0,8709.0,8712.0,31.043701432950737,31.054395095173597,0.035183644359919164,0.03529411764705892,87000.0,30300.0,757944000.0,532995000.0,61179.40771349862,61200.48225973131,1899889.498823697,0.7032115829137773,224949000.0,25820.592286501378,0.73,26.153554026565185,0.7601002932313932,82459.7494204458,60716.14056683959,28.08981758060144,0.7175297333925275,91778.55924480688,62539.22003878777,-4.900841068608408,0.03010029323139321,-4540.250579554195,-463.26714665903273,-2.964577514572152,-0.012470266607472524,4778.559244806878,1359.8123252891455,,,,,,,0.021026054607207856,0.0,,0.2967884170862227,0.575,0.6455696202531646,0.65,0.675,0.21875,0.25625,0.70625,0.4875,,0.50625,0.6,0.48333333333333334,0.4979166666666666,0.3625,0.5520833333333334,0.4479166666666667,0.5,37.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Townsville,Townsville,QLD,Very Remote Australia,280540.0,8962.0,8962.0,31.94553361374492,31.94553361374492,0.02905040762429678,0.028696051423324098,85000.0,29300.0,761770000.0,539561000.0,60205.42289667485,60205.42289667485,1923294.3608754545,0.7082990929020571,222209000.0,24794.57710332515,0.71,26.957763247112997,0.7465297732931997,82492.94748629373,60067.7940397898,28.799988448237272,0.6997169488821533,91472.6178809909,62312.67804644591,-4.987770366631928,0.036529773293199674,-2507.052513706265,-137.62885688505048,-3.1455451655076487,-0.010283051117846751,6472.617880990903,2107.255149771059,,,,,,,0.012319064906800348,-0.02298850574712641,,0.29170090709794294,0.575,0.6329113924050633,0.575,0.5875,0.19375,0.25625,0.76875,0.55,,0.50625,0.55,0.525,0.44375000000000003,0.35,0.50625,0.4395833333333334,0.47291666666666665,47.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Townsville,Townsville,QLD,Very Remote Australia,280540.0,,9037.0,,32.21287516931632,,0.008368667708100963,87000.0,,786219000.0,551985000.0,61080.55770720372,,1967580.3806943751,0.7020753759448704,234234000.0,25919.44229279628,0.7,27.40732028960876,0.7506086859240299,84432.45028614352,60802.47507148593,29.255495455759704,0.6998867027124044,93888.60969645302,63068.60655553811,-4.805554879707557,0.050608685924029825,-2567.5497138564824,-278.0826357177866,-2.957379713556616,-0.000113297287595628,6888.609696453015,1988.048848334387,,,,,,,0.02302612679567284,0.0235294117647058,,0.29792462405512965,0.575,0.6329113924050633,0.5875,0.575,0.2125,0.25625,0.775,0.5375,,0.50625,0.525,0.5229166666666667,0.4375,0.359375,0.506875,0.43993055555555555,0.47340277777777773,49.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Townsville,Townsville,QLD,Very Remote Australia,280540.0,,9093.0,,32.412490197476295,,0.006196746707978207,89000.0,,809277000.0,571780000.0,62881.33729242274,,2038140.7285948528,0.7065318796901432,237497000.0,26118.662707577256,0.71,27.77839830958376,0.7514285432706143,85151.38506175322,62192.49868267691,29.615831690817068,0.7017884845529896,94950.29032401046,64775.29808075883,-4.634091887892538,0.041428543270614286,-3848.6149382467847,-688.8386097458279,-2.7966585066592278,-0.008211515447010384,5950.290324010464,1893.960788336095,,,,,,,0.03586148174316328,0.02298850574712641,,0.2934681203098568,0.575,0.620253164556962,0.6,0.6375,0.1875,0.26875,0.7625,0.5375,,0.50625,0.5625,0.5229166666666667,0.46249999999999997,0.346875,0.5243749999999999,0.4440972222222222,0.4842361111111111,45.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Townsville,Townsville,QLD,Very Remote Australia,280540.0,,9191.0,,32.76181649675625,,0.010777521170130866,89000.0,,817999000.0,577391000.0,62821.34696986182,,2058141.4415056675,0.7058578311220429,240608000.0,26178.65303013818,0.71,28.253214646769933,0.7386029448813405,85151.81887829916,62709.42778038322,29.935474216268688,0.6915735929312197,94840.2069766932,65463.76811594203,-4.50860184998632,0.02860294488134045,-3848.1811217008362,-111.91918947859813,-2.826342280487566,-0.018426407068780293,5840.206976693196,2642.4211460802107,,,,,,,0.009813214872853138,0.0,,0.2941421688779571,0.575,0.620253164556962,0.5875,0.6625,0.2,0.26875,0.7375,0.575,,0.50625,0.5625,0.5270833333333333,0.47500000000000003,0.353125,0.530625,0.45173611111111117,0.4911805555555556,45.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2024Q2,2024 Q2,2023-12-31,ndia_service_area,Western Adelaide,Western Adelaide,SA,Major Cities of Australia,197388.0,4919.0,4919.0,24.920461223579956,24.92046122357996,,,82000.0,33600.0,403358000.0,313223000.0,63676.15368977434,63676.15368977434,1586839.1188927393,0.7765384596313945,90135000.0,18323.846310225657,0.78,24.12050932082575,0.774810548394224,79559.82881407744,60116.50993792392,21.54075115403415,0.7958582408716173,80400.51139569166,62712.29290901039,-0.7999519027542057,-0.005189451605776014,-2440.1711859225616,-3559.6437518504245,-3.379710069545805,0.015858240871617257,-1599.4886043083388,-963.8607807639492,409.0,1245.0,12.026894865525673,12.026894865525673,83.14698109371824,,,,,0.22346154036860555,0.4125,0.4810126582278481,0.725,0.2375,0.55,0.24375,0.25625,0.225,0.275,0.50625,0.1375,0.24166666666666667,0.30833333333333335,0.44375000000000003,0.42541666666666667,0.33125000000000004,0.37833333333333335,73.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2024Q3,2024 Q3,2024-03-31,ndia_service_area,Western Adelaide,Western Adelaide,SA,Major Cities of Australia,197388.0,5026.0,5026.0,25.46254078262103,25.46254078262103,0.021752388696889557,0.021752388696889557,85000.0,33900.0,427210000.0,321818000.0,64030.64066852368,64030.64066852368,1630382.7993596368,0.753301654923808,105392000.0,20969.359331476324,0.78,24.68676284471637,0.7773084731227313,81027.36890354347,60498.99233345409,22.15635799622129,0.7987044245491112,81921.83021338335,63196.969696969696,-0.7757779379046639,-0.002691526877268728,-3972.6310964565346,-3531.6483350695926,-3.306182786399738,0.018704424549111136,-3078.1697866166505,-833.6709715539837,,,,,,,0.02744051362767097,0.03658536585365857,,0.24669834507619204,0.3974358974358974,0.44155844155844154,0.717948717948718,0.45,0.6,0.26875,0.2625,0.23125,,0.50625,0.3125,0.25416666666666665,0.45416666666666666,0.553125,0.5145352564102564,0.42048611111111106,0.4675106837606837,50.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2024Q4,2024 Q4,2024-06-30,ndia_service_area,Western Adelaide,Western Adelaide,SA,Major Cities of Australia,197388.0,5052.0,5052.0,25.59426104930391,25.59426104930391,0.005173099880620757,0.005173099880620757,87000.0,35200.0,439524000.0,330819000.0,65482.77909738717,65482.779097387174,1675983.3424524288,0.752675621809048,108705000.0,21517.220902612826,0.79,25.27144981343164,0.7784608418203379,82439.3926044259,61164.480098449734,22.563669931499856,0.7973695351274968,83207.46100966579,63732.73450666296,-0.3228112358722725,-0.01153915817966208,-4560.607395574101,-4318.298998937433,-3.030591117804054,0.007369535127496789,-3792.5389903342148,-1750.0445907242101,,,,,,,0.027969224841369877,0.0235294117647058,,0.247324378190952,0.4125,0.4430379746835443,0.7375,0.4125,0.475,0.25625,0.25625,0.225,,0.50625,0.2625,0.24583333333333332,0.3833333333333333,0.490625,0.4872916666666667,0.37326388888888884,0.43027777777777776,59.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q1,2025 Q1,2024-09-30,ndia_service_area,Western Adelaide,Western Adelaide,SA,Major Cities of Australia,197388.0,5190.0,5190.0,26.293391695543804,26.293391695543804,0.027315914489311144,0.027315914489311144,87000.0,34500.0,451530000.0,338992000.0,65316.37764932562,65316.37764932562,1717389.1016677811,0.7507629614865015,112538000.0,21683.622350674374,0.77,26.153554026565185,0.7601002932313932,82459.7494204458,60716.14056683959,23.368427888963133,0.777901017449582,83196.99210700695,63287.15620185708,-0.1398376689786182,-0.009899706768606792,-4540.250579554195,-4600.237082486034,-2.9249638065806707,0.007901017449581929,-3803.007892993046,-2029.221447468546,,,,,,,0.024705352473709086,0.0,,0.24923703851349854,0.4125,0.45569620253164556,0.7375,0.3625,0.49375,0.25625,0.25,0.225,,0.50625,0.1875,0.24375,0.34791666666666665,0.5,0.4720833333333333,0.36388888888888893,0.4179861111111111,61.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q2,2025 Q2,2024-12-31,ndia_service_area,Western Adelaide,Western Adelaide,SA,Major Cities of Australia,197388.0,5332.0,5332.0,27.012786998196447,27.012786998196447,0.02736030828516367,0.02736030828516367,87000.0,34400.0,463884000.0,339244000.0,63624.15603900975,63624.15603900975,1718665.7750217847,0.7313121383794224,124640000.0,23375.84396099025,0.75,26.957763247112997,0.7465297732931997,82492.94748629373,60067.7940397898,24.112356938543137,0.7670216640247125,83199.73444972835,62621.1139562926,-0.0550237510834534,-0.0034702267068003317,-4507.052513706265,-3556.361999219953,-2.90043005965331,0.01702166402471249,-3800.2655502716516,-1003.0420827171547,,,,,,,0.0007433803747580736,0.0,,0.26868786162057756,0.4125,0.4430379746835443,0.7,0.4375,0.6375,0.25625,0.24375,0.21875,,0.50625,0.2875,0.23958333333333334,0.4541666666666666,0.5718749999999999,0.5152083333333333,0.421875,0.46854166666666663,49.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,derived_from_local_curated_source
2025Q3,2025 Q3,2025-03-31,ndia_service_area,Western Adelaide,Western Adelaide,SA,Major Cities of Australia,197388.0,,5470.0,,27.71191764443634,,0.025881470367591808,89000.0,,486830000.0,350806000.0,64132.7239488117,,1777240.76438284,0.7205924039192326,136024000.0,24867.2760511883,0.75,27.40732028960876,0.7506086859240299,84432.45028614352,60802.47507148593,24.50313856910154,0.7729322500306646,85141.60084900781,63507.002181182106,-0.3045973548275782,0.000608685924029828,-4567.549713856482,-3330.2488773257646,-3.2087790753348,0.022932250030664535,-3858.3991509921907,-625.7217676295913,,,,,,,0.0340816639351027,0.02298850574712641,,0.2794075960807674,0.4125,0.45569620253164556,0.7125,0.4375,0.68125,0.25625,0.25625,0.225,,0.50625,0.325,0.24583333333333332,0.48124999999999996,0.59375,0.5275000000000001,0.44027777777777777,0.4838888888888889,46.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2025Q4,2025 Q4,2025-06-30,ndia_service_area,Western Adelaide,Western Adelaide,SA,Major Cities of Australia,197388.0,,5549.0,,28.11214460858816,,0.01444241316270567,90000.0,,499410000.0,358526000.0,64610.92088664624,,1816351.5512594483,0.717899120962736,140884000.0,25389.079113353757,0.75,27.77839830958376,0.7514285432706143,85151.38506175322,62192.49868267691,24.83518208130649,0.7733698580403464,85996.54571858524,64997.01926820798,-0.3337462990044031,0.001428543270614284,-4848.614938246785,-2418.422203969334,-3.2769625272816683,0.0233698580403464,-4003.454281414757,386.09838156173646,,,,,,,0.022006465111771067,0.011235955056179803,,0.282100879037264,0.4125,0.4430379746835443,0.7,0.5875,0.6625,0.26875,0.25,0.45,,0.50625,0.475,0.3229166666666667,0.5750000000000001,0.584375,0.571875,0.49409722222222224,0.5329861111111112,30.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
2026Q1,2026 Q1,2025-09-30,ndia_service_area,Western Adelaide,Western Adelaide,SA,Major Cities of Australia,197388.0,,5604.0,,28.39078363426348,,0.009911695801045228,89000.0,,498756000.0,366530000.0,65405.06780870807,,1856901.1287413624,0.7348884023450345,132226000.0,23594.932191291933,0.73,28.253214646769933,0.7386029448813405,85151.81887829916,62709.42778038322,25.249615768421013,0.7599765041363589,86109.56887160339,65613.772509322,-0.1375689874935481,0.008602944881340448,-3848.1811217008362,-2695.640028324844,-3.141167865842469,0.029976504136358814,-2890.431128396609,208.70470061394008,,,,,,,0.022324740744046556,-0.011111111111111072,,0.2651115976549655,0.4125,0.43037974683544306,0.6875,0.4375,0.7375,0.26875,0.24375,0.4375,,0.50625,0.3375,0.31666666666666665,0.5041666666666668,0.621875,0.5327083333333335,0.48090277777777785,0.5068055555555556,36.0,monitor,"Proxy score from public NDIA service-area data. It combines benchmark gaps, utilisation friction, unspent committed funding and provider-activity indicators; it is a triage signal, not proof of unmet need.",supply_response_gap is participant growth minus provider growth; it is not a provider caseload measure.,2025,static 2025 ERP denominator from local processed file; quarterly interpolation unavailable without annual series,funded_plan_context_only
